insecurityRate,pWhite,pBlack,pHispanic,pAsian,county,pLOWI,pKids,pSeniors,numInsecure,numWhite,numBlack,numAsian,numHispanic,region
11.2%,85.23802522098634,1.3561902125966545,16.740905395353664,1.2588870245117543,"Weber County, Utah",30.378920237333283,29.9741389749001,10.1143420574651,"28,280",197101.0,3136.0,2911.0,38711.0,1.0
8.8%,95.26628825941718,0.7685831454876293,1.8603514298905517,1.4448276798566035,"Addison County, Vermont",20.95000135792075,20.3742429591809,13.856223350805246,"3,230",35078.0,283.0,532.0,685.0,3.0
11.4%,96.58720538720539,0.8296296296296296,1.4141414141414141,0.7245791245791245,"Bennington County, Vermont",29.02626262626263,20.47946127946128,18.841750841750844,"4,090",35858.0,308.0,269.0,525.0,3.0
11.6%,96.5126332981074,0.5347936080955583,1.0599801453870048,0.8037915906106894,"Caledonia County, Vermont",31.81221378934896,21.75361065744388,15.348896788035995,"3,520",30138.0,167.0,251.0,331.0,3.0
9.7%,92.4667028649909,2.120157143313424,1.8243955412181803,2.8100546168833245,"Chittenden County, Vermont",24.374461017598772,20.00255517582804,11.297071129707113,"15,850",144752.0,3319.0,4399.0,2856.0,3.0
12.3%,97.33587059942911,0.285442435775452,0.935616872819537,0.3488740881699968,"Essex County, Vermont",37.55153821757057,18.981921979067554,19.346653980336185,760,6138.0,18.0,22.0,59.0,3.0
9.3%,95.60591463159217,0.4461106689565618,1.1959116994093746,0.4838101621078205,"Franklin County, Vermont",22.140074561219787,24.728773090939555,12.164369790139489,"4,550",45648.0,213.0,231.0,571.0,3.0
7.9%,95.27977044476327,0.3586800573888092,1.1477761836441895,0.30129124820659975,"Grand Isle County, Vermont",18.522238163558104,20.329985652797706,14.045911047345768,550,6641.0,25.0,21.0,80.0,3.0
10.7%,96.65372829417774,0.6087844739530133,1.3156281920326864,0.5107252298263534,"Lamoille County, Vermont",32.44535240040858,22.337078651685395,13.33605720122574,"2,700",23656.0,149.0,125.0,322.0,3.0
10.0%,97.03137959635056,0.3801492949958529,0.9745645562620956,0.4838263754492674,"Orange County, Vermont",28.46627038982582,20.90475532209013,14.777439867293337,"2,900",28077.0,110.0,140.0,282.0,3.0
12.4%,96.61782527266718,0.5949102126253167,1.120047005251368,0.3415225294700892,"Orleans County, Vermont",35.16580367962983,21.28456538503911,17.71510410928721,"3,330",26310.0,162.0,93.0,305.0,3.0
10.7%,97.05882352941177,0.5418383569644074,1.104766230816651,0.6002400960384154,"Rutland County, Vermont",26.251581713766587,19.2758184354823,16.639628824502775,"6,330",59829.0,334.0,370.0,681.0,3.0
10.2%,96.06611348137199,0.7407531830550609,1.6713138710652737,0.8432156414821782,"Washington County, Vermont",25.20912419793731,20.694057177411228,14.47408203715524,"5,970",57192.0,441.0,502.0,995.0,3.0
12.3%,95.28003055287219,0.9457911172017164,1.8421584705591625,1.0401455754498685,"Windham County, Vermont",30.081099903399007,19.85487385707546,16.10091433963112,"5,280",42412.0,421.0,463.0,820.0,3.0
9.9%,96.28198341274043,0.5770248808893594,1.228163049232398,0.9334745014999118,"Windsor County, Vermont",26.41256396682548,19.850008823010413,17.80659961178754,"5,470",54563.0,327.0,529.0,696.0,3.0
11.8%,65.31781449764806,28.05150162827162,8.593655771318296,0.5518031600530696,"Accomack County, Virginia",43.03160053069593,20.881075865396213,19.1050536726571,"3,860",21662.0,9303.0,183.0,2850.0,4.0
8.6%,80.56784884308377,9.699909063352532,5.473375770435485,4.673133272708902,"Albemarle County, Virginia",21.918763261594425,21.50651712640194,14.270991209457412,"9,200",79738.0,9600.0,4625.0,5417.0,4.0
14.6%,93.2,4.683076923076923,1.083076923076923,0.2276923076923077,"Alleghany County, Virginia",35.56923076923077,21.23076923076923,20.338461538461537,"2,210",15145.0,761.0,37.0,176.0,4.0
8.7%,73.53821907013396,23.10480693459417,2.2852639873916467,0.2127659574468085,"Amelia County, Virginia",32.4113475177305,22.23798266351458,15.752561071710009,"1,130",9332.0,2932.0,27.0,290.0,4.0
10.6%,76.7440422835595,19.00287454022811,1.9318146694278737,0.4759991345470281,"Amherst County, Virginia",31.480851852996633,21.450870089327108,16.47451550088091,"3,360",24829.0,6148.0,154.0,625.0,4.0
10.7%,77.45274828023776,20.082815734989648,1.1153409470380018,0.23375409069658717,"Appomattox County, Virginia",32.091097308488614,22.206638616175784,17.411340412742938,"1,670",11597.0,3007.0,35.0,167.0,4.0
7.8%,71.74885732587765,8.492151791433676,15.114604555284236,9.59942589354949,"Arlington County, Virginia",16.606221734167523,15.713755918064606,8.695400887167853,"18,270",148970.0,17632.0,19931.0,31382.0,4.0
8.9%,93.35322033898305,3.9728813559322034,2.0677966101694913,0.49898305084745764,"Augusta County, Virginia",25.833220338983047,21.36271186440678,16.052881355932204,"6,720",68848.0,2930.0,368.0,1525.0,4.0
10.2%,93.67998309025576,4.692454026632848,2.134855210314944,0.14796026210103572,"Bath County, Virginia",40.18177975058127,16.994292961318962,22.236313675755653,440,4432.0,222.0,7.0,101.0,4.0
9.1%,90.16262116478411,6.940105209751929,1.6342225426580148,0.9986915538465646,"Bedford County, Virginia",24.50532724505327,22.14077812491655,16.668001815802825,"7,130",67530.0,5198.0,748.0,1224.0,4.0
10.8%,95.50117233294256,3.3411488862837047,0.5715123094958968,0.2637749120750293,"Bland County, Virginia",22.12778429073857,17.878077373974207,17.365181711606095,690,6517.0,228.0,18.0,39.0,4.0
7.7%,94.93483769759865,3.0318571256184383,1.0739712803185713,0.5279353203813201,"Botetourt County, Virginia",22.284904066610352,22.42669240979848,16.365994931820925,"2,550",31469.0,1005.0,175.0,356.0,4.0
12.6%,40.42675232304692,57.31329585866697,1.7093036595158886,0.28105999770563267,"Brunswick County, Virginia",36.46323276356544,19.312836985201333,16.53091659974762,"2,090",7048.0,9992.0,49.0,298.0,4.0
20.3%,96.56817993194457,2.5562287326749105,0.39422358701966964,0.21993526433728938,"Buchanan County, Virginia",45.72163665034443,18.727695244418623,16.051124574653496,"4,430",23271.0,616.0,53.0,95.0,4.0
11.3%,62.078618919864695,35.075236206695436,1.6796920564563163,0.3674326373498192,"Buckingham County, Virginia",34.602822815817106,19.22897468797387,14.30071153621836,"1,930",10644.0,6014.0,63.0,288.0,4.0
10.2%,82.09766237555158,14.162503190985012,1.6738995660260385,0.9955873235841144,"Campbell County, Virginia",31.632690273877685,21.961270559060576,15.83640275701105,"5,630",45024.0,7767.0,546.0,918.0,4.0
7.3%,65.33193203713435,29.33963916622876,3.3596076370642844,0.6235768085479069,"Caroline County, Virginia",24.438605710282012,23.97617796461727,13.116132422490804,"2,230",18649.0,8375.0,178.0,959.0,4.0
12.6%,97.09073963118301,0.5925038279741695,2.58305039611211,0.17641967911590442,"Carroll County, Virginia",34.43512415951002,20.69768990080554,19.42946541508555,"3,750",29168.0,178.0,53.0,776.0,4.0
8.9%,40.9316427783903,48.41510474090408,1.2127894156560088,0.34454244762954794,"Charles City County, Virginia",29.189636163175305,17.929988974641674,16.730981256890846,630,2970.0,3513.0,25.0,88.0,4.0
15.3%,67.2731606546957,29.802955665024633,1.9068806610519624,0.20657873828062925,"Charlotte County, Virginia",42.5870014301605,23.049419990465598,18.679485142221516,"1,850",8467.0,3751.0,26.0,240.0,4.0
6.3%,68.28887286709926,21.949430172402888,7.230043385319824,3.2551638649616113,"Chesterfield County, Virginia",20.47806068885263,26.092854703449326,10.396665781251976,"21,790",215954.0,69412.0,10294.0,22864.0,4.0
8.1%,90.22374234003135,5.315661963802195,3.491520592845945,0.8978195810175289,"Clarke County, Virginia",21.440786660966225,22.95140373378937,16.29613795069118,"1,160",12662.0,746.0,126.0,490.0,4.0
10.6%,98.6897880539499,0.09633911368015415,0.6936416184971098,0.15414258188824664,"Craig County, Virginia",25.45279383429672,21.40655105973025,17.071290944123312,540,5122.0,5.0,8.0,36.0,4.0
7.7%,75.08835057508193,15.781019083724217,8.903596136134851,1.3000920987812974,"Culpeper County, Virginia",26.99136841654351,25.88404120885005,12.20415943798325,"3,940",35058.0,7368.0,607.0,4157.0,4.0
11.3%,63.937524870672505,32.61042578591325,1.8006366892160766,0.34818941504178275,"Cumberland County, Virginia",32.829287703939514,22.751691205730204,16.08635097493036,"1,110",6427.0,3278.0,35.0,181.0,4.0
19.5%,98.79896874803497,0.32069420863987924,0.540778469471169,0.11318619128466327,"Dickenson County, Virginia",46.154813557190465,20.895428535496446,16.745268188392124,"2,880",15712.0,51.0,18.0,86.0,4.0
9.3%,63.92271704581979,32.87025463376308,2.4070568908253276,0.4356987250455341,"Dinwiddie County, Virginia",32.148851826720474,22.78132923824149,13.663797721509946,"2,650",17899.0,9204.0,122.0,674.0,4.0
11.2%,57.12492153170119,38.08627028966012,3.1297641467132995,0.7712312797058559,"Essex County, Virginia",34.29288853017667,21.980091471616895,17.361671598959735,"1,240",6370.0,4247.0,86.0,349.0,4.0
5.8%,62.67668522342996,9.17219332807014,15.575293558627601,17.533183079633844,"Fairfax County, Virginia",15.911885264845257,24.280455494274893,9.825963321580511,"66,320",677990.0,99218.0,189661.0,168482.0,4.0
6.4%,85.28288575679032,8.160667453951504,6.4076806281919545,1.2821495943438186,"Fauquier County, Virginia",14.235541309448951,25.221232151894853,12.712605248224776,"4,490",55607.0,5321.0,836.0,4178.0,4.0
10.0%,95.94868774134433,1.8325806662739708,2.6965115518031286,0.22907258328424634,"Floyd County, Virginia",37.76425158714575,21.90588389292493,17.579684534328162,"1,580",14660.0,280.0,35.0,412.0,4.0
6.5%,80.74033708302518,15.328325094391031,2.958234401152154,0.5721848118017984,"Fluvanna County, Virginia",14.343544431902222,23.035304192129537,15.65528784399206,"1,740",20743.0,3938.0,147.0,760.0,4.0
10.8%,88.49694617069392,8.146512580352214,2.535657686212361,0.4487259388521876,"Franklin County, Virginia",34.22781744689186,20.792749158638866,17.587563881123238,"6,100",49699.0,4575.0,252.0,1424.0,4.0
7.5%,89.30975033522763,4.054658067811761,6.599833982504311,1.237468871719558,"Frederick County, Virginia",21.25790179426601,25.126109443841386,12.711831939212056,"6,440",69934.0,3175.0,969.0,5168.0,4.0
10.7%,96.7430290408423,1.5098923984727526,1.2090709244475297,0.3181765590651394,"Giles County, Virginia",30.23255813953488,21.664931158162677,18.026148328126805,"1,790",16723.0,261.0,55.0,209.0,4.0
9.5%,87.22394052851485,8.673829290791687,2.5367627109447066,0.7759509468772045,"Gloucester County, Virginia",21.664224862987684,22.084757718812742,14.677953225893972,"3,540",32149.0,3197.0,286.0,935.0,4.0
6.3%,77.45084496016945,19.247594050743658,2.095132845236451,1.0360547036883547,"Goochland County, Virginia",16.72882994888797,20.26062531657227,14.905373670396463,"1,440",16820.0,4180.0,225.0,455.0,4.0
14.5%,95.2938904268332,2.060130045709135,2.6781690594218763,0.10300650228545678,"Grayson County, Virginia",43.42367861971287,18.99182385888109,20.981136934268978,"2,280",14802.0,320.0,16.0,416.0,4.0
8.0%,87.61071564418845,6.341357387382492,4.243873281530186,1.4019453349997282,"Greene County, Virginia",30.652610987339017,24.947019507688964,12.742487637885128,"1,550",16123.0,1167.0,258.0,781.0,4.0
9.1%,38.536306460834766,59.79743526913338,1.4130523564485828,0.2858776443682104,"Greensville County, Virginia",30.662419341664627,16.384872988646574,12.554112554112553,"1,040",4718.0,7321.0,35.0,173.0,4.0
11.0%,60.73507905410999,36.67945145001518,1.6197124803399465,0.36698766590325876,"Halifax County, Virginia",34.4609696200436,22.027537871471537,19.36756712011258,"3,810",22011.0,13293.0,133.0,587.0,4.0
6.3%,86.66873616855092,9.316763966634289,2.1189028969688475,1.3528534091705635,"Hanover County, Virginia",14.652073340476452,25.032294243113064,13.121977108638836,"6,630",86550.0,9304.0,1351.0,2116.0,4.0
8.1%,59.20439180934074,29.54013064655383,4.88735400003258,6.5329792952905335,"Henrico County, Virginia",23.96435727434147,24.230537410200856,12.355710492449541,"26,500",181719.0,90669.0,20052.0,15001.0,4.0
13.2%,72.92016767926724,21.866632195157983,4.699820871267383,0.4376650477368839,"Henry County, Virginia",43.81636534874702,20.513009916714374,19.678306956473566,"6,780",39487.0,11841.0,237.0,2545.0,4.0
10.8%,98.62128392934079,0.25850926324859974,0.7755277897457992,0.17233950883239982,"Highland County, Virginia",32.01206376561827,14.907367514002583,24.946143903489876,240,2289.0,6.0,4.0,18.0,4.0
8.9%,71.78338531329742,24.700878933938192,1.865608165579813,0.7967110859087042,"Isle of Wight County, Virginia",24.096966260277856,22.770059540686134,14.644173518571025,"3,240",25318.0,8712.0,281.0,658.0,4.0
7.7%,80.2757838499306,13.140025966661195,4.5128266352281035,2.2474592965124085,"James City County, Virginia",19.819725708486917,21.467265591189243,20.698712113298214,"5,750",53792.0,8805.0,1506.0,3024.0,4.0
8.3%,67.1418286537077,28.437724982001438,2.6493880489560833,0.24478041756659466,"King and Queen County, Virginia",39.03527717782577,20.763138948884087,17.32181425485961,580,4663.0,1975.0,17.0,184.0,4.0
6.0%,76.7003052917232,17.868046132971507,3.349728629579376,1.1618046132971505,"King George County, Virginia",20.11109226594301,27.730664857530527,10.163670284938942,"1,580",18089.0,4214.0,274.0,790.0,4.0
7.1%,77.1697521179793,17.690618136178223,2.0332601192343898,0.7405083150298086,"King William County, Virginia",24.323815500470662,24.694069657985565,12.362723564480703,"1,190",12297.0,2819.0,118.0,324.0,4.0
9.4%,70.13431656570978,27.95189184443859,1.035905539460978,0.5706259327539286,"Lancaster County, Virginia",31.74435958212624,16.07409358265297,31.20007023088403,"1,010",7989.0,3184.0,65.0,118.0,4.0
19.0%,94.15718919763943,3.7010982139367647,1.5867432680658144,0.218861140422871,"Lee County, Virginia",44.417086801891585,20.232930785164342,16.039395005276116,"4,540",24092.0,947.0,56.0,406.0,4.0
4.0%,68.67225297860145,7.271597862387172,12.351790362811428,14.739474434137767,"Loudoun County, Virginia",13.136585006611998,30.557361091988433,6.539955365004754,"15,670",214471.0,22710.0,46033.0,38576.0,4.0
9.8%,78.41221005640516,17.705788314782975,2.2984345308116914,0.48261092510481707,"Louisa County, Virginia",32.05441438180557,22.133743552619674,14.466262480016892,"3,540",25996.0,5870.0,160.0,762.0,4.0
12.3%,60.833204274430855,34.745237726498374,3.6394610500232307,0.19358835372463992,"Lunenburg County, Virginia",40.29735171132104,19.312374167570077,17.19838934489701,"1,500",7856.0,4487.0,25.0,470.0,4.0
8.2%,86.73730087165615,9.783588818755636,1.7733694018635406,0.5560565073639916,"Madison County, Virginia",35.21190261496844,22.31740306582507,17.508265704839193,"1,080",11543.0,1302.0,74.0,236.0,4.0
10.3%,87.97059478725774,9.166852305635999,1.1583871686344398,0.3452884829583426,"Mathews County, Virginia",23.980842058364892,18.20004455335264,25.506794386277566,910,7898.0,823.0,31.0,104.0,4.0
13.4%,59.94744400647784,36.81975127570507,2.462798301096954,0.6661166620832951,"Mecklenburg County, Virginia",39.23060469948361,19.482384575427016,20.729061631069147,"4,120",19619.0,12050.0,218.0,806.0,4.0
9.5%,79.20430696231408,18.049092070444384,1.514736746053472,0.3376220458070992,"Middlesex County, Virginia",25.002281230039237,16.068984396386533,25.184779633178213,"1,010",8680.0,1978.0,37.0,166.0,4.0
11.6%,87.55297059072802,3.9367743029070255,2.68666836172557,5.415713196033562,"Montgomery County, Virginia",35.89287227731164,16.013009577082805,9.77625222476481,"11,370",82643.0,3716.0,5112.0,2536.0,4.0
10.2%,83.28229027962718,13.095872170439415,3.0559254327563248,0.4527296937416778,"Nelson County, Virginia",28.948069241011986,19.254327563249003,19.89347536617843,"1,510",12509.0,1967.0,68.0,459.0,4.0
6.1%,81.70275109881166,13.478756307992837,2.1162298551196486,0.8790493244343155,"New Kent County, Virginia",15.128330348906616,22.252970861142764,12.078788865375225,"1,330",15057.0,2484.0,162.0,390.0,4.0
12.1%,57.857777060295426,36.54855113407054,7.054645249818388,0.6699491484381306,"Northampton County, Virginia",36.306400839454355,19.662603922834773,22.447332310920977,"1,440",7168.0,4528.0,83.0,874.0,4.0
9.9%,71.37875101378751,25.328467153284674,3.0981346309813462,0.30008110300081103,"Northumberland County, Virginia",30.681265206812654,16.390916463909164,30.11354420113544,"1,210",8801.0,3123.0,37.0,382.0,4.0
12.5%,56.56973443512269,39.2796316154671,3.8415441872200846,0.3153977165205324,"Nottoway County, Virginia",40.85031224373935,20.582854980129945,17.05040055509998,"1,930",8968.0,6227.0,50.0,609.0,4.0
8.8%,82.38702547713629,12.711687225590634,3.401929452525313,0.7347450792987068,"Orange County, Virginia",28.807383292016368,22.884621128401182,18.10877811295959,"3,180",27584.0,4256.0,246.0,1139.0,4.0
14.1%,95.92795940437567,1.9382746859662257,1.5514516263206057,0.2953165294068713,"Page County, Virginia",38.88611596373014,21.599700524082856,17.66907911155478,"3,350",23063.0,466.0,71.0,373.0,4.0
12.6%,91.11411573823689,5.8680367766360195,2.4012979989183343,0.22714981070849105,"Patrick County, Virginia",37.95024337479719,19.28610059491617,21.49269875608437,"2,230",16847.0,1085.0,42.0,444.0,4.0
12.0%,75.45428778383145,22.073504865681983,2.097439612005165,0.2850124397694706,"Pittsylvania County, Virginia",37.62006739520675,21.234214090007246,17.1889270305168,"7,370",47918.0,14018.0,181.0,1332.0,4.0
6.1%,83.84439848819795,13.627611780646081,1.7899165656421592,0.47065535192184266,"Powhatan County, Virginia",14.461955359052983,23.094202381801328,12.147899878770591,"1,770",23515.0,3822.0,132.0,502.0,4.0
11.8%,63.31735706949675,33.19068812050668,2.2466621020198563,0.8772680588839439,"Prince Edward County, Virginia",35.34320438206094,17.361348853132487,13.912187606983908,"2,690",14796.0,7756.0,205.0,525.0,4.0
7.8%,61.14765570328902,31.99160251924423,5.7606717984604625,1.5199440167949616,"Prince George County, Virginia",22.620013995801262,22.538838348495453,10.390482855143457,"2,980",21845.0,11429.0,543.0,2058.0,4.0
4.8%,57.81090641340093,20.197909463136998,20.263580778205085,7.541504768632993,"Prince William County, Virginia",21.03223367047925,28.899109954676845,6.771110591489594,"22,000",232401.0,81196.0,30317.0,81460.0,4.0
